order_id,customer_id,order_date,ship_date,status,total_amount,payment_method,notes
108596,1799,08-30-2025,12-Sep-2025,shipped,97.44,paypal,gift_wrap
108597,1543,2025/07/21,30/07/2025,pending,350.90,paypal,gift_wrap
108598,1582,15-Jan-2024,2024-01-16,shipped,357.66,credit_card,priority
108599,1592,2024-10-25,2024/10/31,shipped,514.16,credit_card,priority
108600,1526,04-Oct-2023,,pending,592.06,credit_card,gift_wrap
108601,1102,2025-01-13,2025/01/27,cancelled,792.77,boleto,delay_expected
108602,1402,14/08/2025,2025-08-19,delivered,22.49,boleto,
108603,1450,30/07/2023,2023-08-08,shipped,537.96,boleto,
108604,1569,2024/01/13,2024/01/25,shipped,300.07,paypal,gift_wrap
108605,1132,2024/12/11,24-Dec-2024,shipped,44.02,credit_card,gift_wrap
108606,1563,08-Nov-2024,11-15-2024,shipped,701.72,credit_card,fragile
108607,1909,2024-10-29,,delivered,980.20,boleto,delay_expected
108608,1206,15-Apr-2023,27-Apr-2023,shipped,619.53,paypal,fragile
108609,1052,04/11/2023,15-Nov-2023,shipped,586.20,boleto,
108610,1621,07-16-2025,21-Jul-2025,shipped,819.84,credit_card,priority
108611,1108,2024/06/26,07-02-2024,delivered,515.46,pix,first-time customer
108612,1597,2023-07-01,13/07/2023,shipped,559.20,credit_card,first-time customer
108613,1223,22-Jul-2023,25/07/2023,shipped,469.98,boleto,priority
108614,1615,2023-09-20,2023-09-24,shipped,308.68,paypal,
108615,1392,27/10/2024,11-05-2024,pending,99.81,credit_card,fragile
108616,1548,2024/08/29,2024/08/30,delivered,831.70,paypal,priority
108617,1932,01-Sep-2023,13-Sep-2023,delivered,619.72,paypal,priority
108618,1793,01/09/2023,,delivered,949.82,paypal,
108619,1130,05-Jul-2025,,cancelled,958.14,paypal,delay_expected
108620,1758,16/12/2024,,returned,112.77,paypal,gift_wrap
108621,1423,2023-10-14,2023-10-21,returned,249.93,paypal,gift_wrap
108622,1244,2025-04-05,15-Apr-2025,pending,957.53,credit_card,delay_expected
108623,1856,2023/03/30,,shipped,303.86,boleto,priority
108624,1743,06-Apr-2024,10-Apr-2024,shipped,458.07,boleto,
108625,1411,08-Apr-2024,04-09-2024,delivered,562.70,credit_card,gift_wrap
108626,1199,06-16-2023,2023/06/22,returned,761.72,paypal,
108627,1454,2025-07-01,04/07/2025,shipped,785.13,credit_card,first-time customer
108628,1731,2025/08/23,09-04-2025,pending,960.00,credit_card,
108629,1587,2024/07/05,15/07/2024,delivered,526.67,paypal,delay_expected
108630,1505,2025-02-28,2025/03/10,shipped,559.13,credit_card,
108631,1663,11-Aug-2024,13-8-2024,pending,106.53,pix,gift_wrap
108632,1644,2023/07/09,2023/07/15,cancelled,520.52,boleto,
108633,1646,04-30-2024,05-03-2024,delivered,155.32,credit_card,delay_expected
108634,1351,16-Sep-2025,2025/09/29,shipped,882.01,pix,gift_wrap
108635,1454,2023-05-14,17/05/2023,shipped,778.86,pix,
108636,1917,19/09/2025,22-Sep-2025,shipped,145.25,pix,fragile
108637,1380,02-22-2023,03-Mar-2023,shipped,817.57,pix,
108638,1297,2023-05-15,2023-05-25,shipped,932.95,paypal,
108639,1502,2023/03/27,2023-04-09,delivered,32.68,credit_card,gift_wrap
108640,1549,23-Oct-2024,2024-10-28,returned,834.13,credit_card,first-time customer
108641,1399,14-Jan-2025,28-Jan-2025,pending,335.81,pix,first-time customer
108642,1044,27/04/2023,01-May-2023,shipped,288.93,boleto,fragile
108643,1597,15-Jul-2025,2025-07-21,shipped,591.34,pix,
108644,1312,05-Aug-2025,13-Aug-2025,shipped,116.27,boleto,fragile
108645,1460,20-Sep-2025,29/09/2025,delivered,33.98,pix,first-time customer
108646,1697,2025-09-26,29-Sep-2025,delivered,855.32,credit_card,priority
108647,1007,2025-03-08,09-Mar-2025,delivered,419.38,pix,fragile
108648,1350,31-Mar-2023,2023-04-13,shipped,833.60,boleto,
108649,1665,2023-09-27,2023-10-04,shipped,216.47,pix,delay_expected
108650,1919,2024/08/28,06-Sep-2024,shipped,166.20,credit_card,fragile
108651,1749,25/06/2024,2024/07/03,delivered,958.73,boleto,gift_wrap
108652,1190,2025/05/23,,cancelled,296.05,paypal,
108653,1458,2023-04-16,,pending,735.36,boleto,gift_wrap
108654,1351,05/04/2024,09/04/2024,delivered,77.01,paypal,gift_wrap
108655,1159,2025-01-30,2025/02/04,shipped,548.61,paypal,fragile
108656,1948,23/01/2024,25/01/2024,delivered,52.16,boleto,
108657,1406,19/12/2023,2023/12/23,shipped,55.55,paypal,priority
108658,1249,12-24-2023,07-Jan-2024,cancelled,188.59,paypal,fragile
108659,1035,01-May-2023,05-12-2023,shipped,674.34,pix,gift_wrap
108660,1114,02-12-2025,20/02/2025,cancelled,324.14,pix,
108661,1137,05/08/2025,06-Aug-2025,shipped,105.42,credit_card,
108662,1227,18-Jun-2025,2025/06/22,shipped,864.50,credit_card,first-time customer
108663,1521,07-Jun-2025,2025/06/13,returned,323.58,paypal,
108664,1793,04-Apr-2025,2025-04-17,delivered,66.30,credit_card,
108665,1585,2023-12-09,18-Dec-2023,delivered,232.70,credit_card,delay_expected
108666,1011,24-Mar-2024,,pending,926.39,paypal,delay_expected
108667,1950,13-Feb-2023,18/02/2023,shipped,633.55,boleto,fragile
108668,1987,18/07/2024,,shipped,755.38,paypal,first-time customer
108669,1384,2025-07-19,2025/07/22,delivered,667.88,credit_card,fragile
108670,1681,2023/07/07,07-09-2023,returned,-840.22,boleto,first-time customer
108671,1323,03/04/2023,,delivered,548.07,credit_card,delay_expected
108672,1636,29/06/2025,04/07/2025,shipped,255.08,pix,
108673,1775,2024-12-14,12-19-2024,cancelled,285.14,pix,fragile
108674,1205,23/02/2025,2025-02-27,shipped,166.33,credit_card,gift_wrap
108675,1977,31-Aug-2024,07/09/2024,delivered,312.65,pix,
108676,1302,2024/05/24,2024-06-05,pending,343.83,paypal,delay_expected
108677,1946,28-Feb-2024,2024-03-07,shipped,621.14,boleto,priority
108678,1554,17-Jul-2023,07-24-2023,pending,397.64,paypal,fragile
108679,1457,18-Jun-2023,06-26-2023,delivered,636.71,credit_card,
108680,1886,02-Jul-2023,15/07/2023,shipped,382.40,credit_card,fragile
108681,1835,2025/06/25,02/07/2025,pending,971.52,boleto,priority
108682,1384,12/07/2025,26-Jul-2025,returned,382.33,paypal,fragile
108683,1402,21/07/2023,,delivered,988.85,pix,
108684,1574,09-22-2023,09-30-2023,shipped,816.20,pix,fragile
108685,1742,2025/05/18,05-30-2025,delivered,365.77,paypal,priority
108686,1574,2023-09-13,2023-09-22,shipped,329.58,credit_card,gift_wrap
108687,1300,02/03/2023,2023/03/14,returned,430.48,pix,gift_wrap
108688,1545,28-Dec-2023,03-Jan-2024,shipped,142.50,boleto,delay_expected
108689,1035,01-23-2025,30/01/2025,shipped,84.16,paypal,delay_expected
108690,1565,2025-01-22,29/01/2025,pending,550.98,boleto,priority
108691,1951,26-Apr-2025,05-10-2025,returned,-22.80,credit_card,fragile
108692,1064,2023/11/19,12-02-2023,cancelled,117.71,credit_card,priority
108693,1154,18/03/2024,03-25-2024,delivered,603.09,pix,gift_wrap
108694,1157,2023/12/20,2023-12-26,shipped,923.79,credit_card,
108695,1110,2024-05-05,13/05/2024,returned,938.82,paypal,priority
108696,1767,28-Apr-2025,04-29-2025,pending,467.07,pix,
108697,1666,13/03/2023,03-24-2023,shipped,548.27,credit_card,first-time customer
108698,1822,28-Jun-2023,03-Jul-2023,delivered,31.43,pix,fragile
108699,1070,17-May-2025,28/05/2025,pending,42.10,pix,delay_expected
108700,1066,27/04/2024,10-May-2024,shipped,327.14,paypal,delay_expected
108701,1503,2025-03-13,03-26-2025,delivered,625.76,pix,first-time customer
108702,1366,23-Sep-2025,04-Oct-2025,pending,486.10,credit_card,gift_wrap
108703,1494,13-Sep-2023,2023/09/21,shipped,561.69,paypal,fragile
108704,1314,14-Aug-2025,25-Aug-2025,shipped,593.06,boleto,fragile
108705,1815,01/08/2024,08-02-2024,shipped,738.23,paypal,fragile
108706,1356,02-27-2023,04-Mar-2023,shipped,438.61,credit_card,gift_wrap
108707,1455,2025/04/05,,pending,60.45,pix,delay_expected
108708,1926,19-Aug-2025,2025-09-01,shipped,868.52,credit_card,first-time customer
108709,1150,07-11-2025,14/07/2025,shipped,299.00,boleto,
108710,1802,16/09/2025,2025-09-26,pending,601.70,pix,
108711,1357,2025-04-28,07-May-2025,returned,144.31,paypal,fragile
108712,1054,2024-12-05,12-12-2024,shipped,464.40,credit_card,priority
108713,1606,2023-06-12,25/06/2023,shipped,336.58,credit_card,
108714,1926,2023-02-23,05/03/2023,pending,481.36,pix,
108715,1924,14/01/2025,22/01/2025,shipped,642.73,paypal,priority
108716,1859,06-Jun-2023,07/06/2023,delivered,515.15,pix,priority
108717,1768,2024/08/27,10/09/2024,shipped,615.51,paypal,gift_wrap
108718,1436,2024/08/23,,delivered,712.82,paypal,delay_expected
108719,1496,05/09/2023,2023-09-17,delivered,609.07,pix,
108720,1234,10-Dec-2024,12-24-2024,shipped,623.30,credit_card,gift_wrap
108721,1335,2023/11/03,14/11/2023,pending,569.68,pix,first-time customer
108722,1626,2025/04/05,2025-04-12,delivered,899.00,pix,fragile
108723,1885,30-Aug-2024,2024/09/09,delivered,573.57,paypal,
108724,1444,13-Jun-2024,20/06/2024,delivered,983.31,paypal,priority
108725,1960,01-17-2023,18-Jan-2023,cancelled,754.80,pix,
108726,1819,11-May-2023,05-17-2023,delivered,485.15,boleto,delay_expected
108727,1493,07-Jan-2023,19-Jan-2023,delivered,943.84,boleto,gift_wrap
108728,1730,07-06-2024,15/07/2024,cancelled,920.62,boleto,
108729,1448,04-Dec-2024,12-11-2024,delivered,821.91,pix,gift_wrap
108730,1326,2025/07/10,2025-07-11,pending,40.27,boleto,gift_wrap
108731,1112,2023/01/26,2023-01-28,pending,620.39,credit_card,first-time customer
108732,1539,2023/02/17,20-Feb-2023,returned,307.04,pix,
108733,1391,30/08/2025,06-Sep-2025,shipped,40.03,paypal,first-time customer
108734,1398,2023-08-17,08-31-2023,delivered,317.61,pix,
108735,1425,2025-07-08,07-17-2025,pending,117.16,boleto,delay_expected
108736,1633,2024/08/31,2024/09/02,pending,900.54,paypal,first-time customer
108737,1328,2024-11-19,2024-11-23,shipped,214.73,pix,first-time customer
108738,1331,21/07/2023,2023-07-30,pending,499.94,pix,delay_expected
108739,1608,22-Mar-2023,,pending,933.28,credit_card,
108740,1275,2025-02-09,23/02/2025,delivered,263.97,pix,fragile
108741,1498,08-Oct-2024,11-Oct-2024,delivered,941.67,credit_card,delay_expected
108742,1160,2025/06/27,07-06-2025,shipped,241.21,boleto,delay_expected
108743,1426,15-Sep-2024,2024-09-27,shipped,651.17,credit_card,fragile
108744,1003,2024-10-27,02-Nov-2024,delivered,450.54,paypal,priority
108745,1229,08-31-2025,11/09/2025,pending,901.43,paypal,gift_wrap
108746,1569,21-Mar-2025,03-27-2025,shipped,710.04,boleto,
108747,1274,03-07-2024,03-10-2024,shipped,372.95,pix,first-time customer
108748,1694,13/08/2024,2024-08-18,delivered,922.80,credit_card,priority
108749,1651,23-Dec-2023,06/01/2024,cancelled,572.63,boleto,gift_wrap
108750,1489,03-Jun-2025,,shipped,159.92,pix,
108751,1286,2025/02/17,2025/02/21,shipped,853.14,pix,priority
108752,1224,01-26-2023,,cancelled,590.31,paypal,priority
108753,1323,06-04-2023,07-Jun-2023,pending,374.83,paypal,fragile
108754,1020,2025-02-17,02-24-2025,shipped,29.58,paypal,priority
108755,1140,06/01/2025,14-1-2025,delivered,649.92,credit_card,priority
108756,1374,2023-03-09,2023/03/22,shipped,331.92,paypal,
108757,1243,04-20-2025,2025/05/01,shipped,163.31,credit_card,delay_expected
108758,1896,2024/09/20,23/09/2024,shipped,441.47,paypal,first-time customer
108759,1463,2023-03-04,2023-03-08,returned,777.06,paypal,delay_expected
108760,1250,12/09/2023,09-19-2023,shipped,259.04,credit_card,
108761,1505,02-07-2023,2023-02-08,shipped,98.74,pix,
108762,1115,07-Feb-2023,02-16-2023,shipped,770.64,credit_card,
108763,1586,09/05/2024,,delivered,791.72,credit_card,
108764,1874,10-Apr-2023,04-19-2023,delivered,432.19,credit_card,
108765,1731,2025/07/14,27/07/2025,shipped,210.79,pix,first-time customer
108766,1919,05/07/2024,10/07/2024,shipped,338.75,pix,first-time customer
108767,1097,12/02/2023,22/02/2023,delivered,398.02,paypal,fragile
108768,1707,03/10/2023,2023-10-05,cancelled,922.70,paypal,fragile
108769,1787,2024-11-13,18/11/2024,shipped,135.07,credit_card,priority
108770,1239,2024-12-25,01/01/2025,pending,321.30,pix,fragile
108771,1965,2024/04/25,07/05/2024,delivered,286.95,pix,first-time customer
108772,1492,01-29-2025,02-07-2025,delivered,94.82,credit_card,fragile
108773,1252,2024/04/22,29-Apr-2024,shipped,461.16,boleto,priority
108774,1834,10-16-2023,30/10/2023,cancelled,914.15,credit_card,delay_expected
108775,1045,03-14-2025,2025-03-24,shipped,92.55,pix,
108776,1927,2024/07/13,20-Jul-2024,shipped,385.10,credit_card,gift_wrap
108777,1292,26/09/2024,2024/10/08,shipped,698.93,boleto,
108778,1109,2025-08-07,16-Aug-2025,pending,366.87,boleto,fragile
108779,1484,2023/08/22,30-Aug-2023,delivered,768.59,credit_card,delay_expected
108780,1933,17/06/2023,2023-06-22,pending,663.84,boleto,priority
108781,1277,2025-06-23,06-28-2025,pending,460.61,boleto,
108782,1074,2025-05-20,2025/05/26,delivered,802.09,pix,fragile
108783,1216,17/09/2024,21-Sep-2024,shipped,405.34,boleto,first-time customer
108784,1605,05-13-2024,2024/05/22,delivered,495.39,paypal,
108785,1851,2025/06/27,10-Jul-2025,pending,730.54,credit_card,
108786,1589,24-Feb-2024,,delivered,89.45,credit_card,
108787,1422,21/02/2024,,shipped,429.21,credit_card,
108788,1040,2023-03-24,29-Mar-2023,cancelled,991.43,boleto,priority
108789,1226,2023-03-14,2023-03-26,pending,11.00,pix,delay_expected
108790,1494,2023/02/14,02-28-2023,shipped,581.51,credit_card,first-time customer
108791,1942,29/01/2025,02-01-2025,pending,893.11,credit_card,
108792,1851,2025-01-07,19-Jan-2025,delivered,298.69,credit_card,priority
108793,1826,13-Jul-2024,15/07/2024,shipped,179.45,credit_card,priority
108794,1352,2024-12-29,01-01-2025,shipped,394.99,paypal,delay_expected
108795,1738,2024/07/15,07-29-2024,delivered,34.21,paypal,delay_expected
108796,1099,2023/03/21,2023/03/26,pending,520.67,credit_card,first-time customer
108797,1268,02-08-2023,2023/02/21,shipped,936.62,boleto,priority
108798,1228,01/03/2025,,returned,40.00,credit_card,delay_expected
108799,1291,28-Jul-2023,2023/08/07,delivered,863.02,pix,fragile
108800,1357,01-03-2023,01-10-2023,returned,-217.72,paypal,fragile
108801,1204,13/03/2024,21-Mar-2024,shipped,965.46,boleto,gift_wrap
108802,1487,11-08-2024,,cancelled,477.48,credit_card,
108803,1492,30/10/2024,2024-11-08,pending,114.02,boleto,
108804,1054,15-May-2023,2023-05-19,delivered,411.37,paypal,gift_wrap
108805,1158,08-15-2024,08-27-2024,pending,225.68,paypal,fragile
108806,1338,29/03/2025,2025/03/30,returned,30.29,credit_card,fragile
108807,1223,2023-03-19,21/03/2023,shipped,965.47,credit_card,
108808,1055,2023/07/21,,pending,519.84,pix,
108809,1731,02-Jan-2024,01-11-2024,delivered,811.55,boleto,delay_expected
108810,1819,15-Feb-2023,25/02/2023,shipped,404.76,pix,priority
108811,1095,22/08/2023,2023/08/28,pending,509.52,pix,
108812,1550,2023-12-02,07-Dec-2023,shipped,53.65,credit_card,
108813,1210,01-Jun-2023,,pending,681.33,boleto,
108814,1670,03-Jul-2024,2024-07-13,shipped,194.27,boleto,priority
108815,1753,2024-02-06,09/02/2024,pending,769.93,boleto,priority
108816,1679,14-Jun-2024,06-28-2024,returned,110.24,credit_card,gift_wrap
108817,1129,04/06/2023,06-13-2023,pending,962.01,boleto,fragile
108818,1384,01-01-2024,01-15-2024,shipped,159.02,pix,first-time customer
108819,1837,2023/10/01,07/10/2023,shipped,581.06,paypal,gift_wrap
108820,1942,04-13-2024,22/04/2024,shipped,447.99,boleto,fragile
108821,1322,07-10-2024,15/07/2024,pending,874.19,boleto,
108822,1740,21-Jul-2024,2024/07/26,pending,25.21,paypal,first-time customer
108823,1416,03-30-2025,2025/04/09,delivered,626.72,pix,first-time customer
108824,1032,05-20-2025,2025/05/31,delivered,374.58,boleto,first-time customer
108825,1118,2024/08/16,2024-08-26,shipped,631.81,boleto,delay_expected
108826,1295,2025/02/21,01/03/2025,shipped,466.90,boleto,fragile
108827,1583,17/04/2025,2025-04-24,pending,692.67,credit_card,gift_wrap
108828,1778,2025-06-18,30-Jun-2025,delivered,369.06,credit_card,priority
108829,1516,2025/07/31,,delivered,985.81,paypal,first-time customer
108830,1654,2023-10-20,2023/10/21,delivered,395.04,pix,gift_wrap
108831,1366,2024-03-11,2024-03-14,shipped,210.32,pix,gift_wrap
108832,1905,2024-07-24,2024-08-07,shipped,817.65,boleto,delay_expected
108833,1688,08-16-2023,17/08/2023,pending,711.90,boleto,
108834,1010,20/12/2024,,shipped,686.10,pix,gift_wrap
108835,1238,09-05-2025,2025/09/15,delivered,775.06,boleto,delay_expected
108836,1647,2024-03-03,2024/03/16,cancelled,192.14,paypal,priority
108837,1500,03-27-2024,2024-03-28,cancelled,561.68,boleto,delay_expected
108838,1952,2024-08-19,26/08/2024,shipped,499.91,credit_card,priority
108839,1972,25/02/2023,02-26-2023,delivered,636.90,pix,
108840,1736,10-01-2023,11-Oct-2023,shipped,801.76,pix,
108841,1462,04-17-2024,04-23-2024,shipped,612.88,boleto,priority
108842,1228,2025-01-08,2025-01-17,pending,371.51,boleto,
108843,1805,11-09-2024,,shipped,720.93,paypal,priority
108844,1812,2024/07/14,2024/07/28,shipped,279.46,credit_card,fragile
108845,1528,05-12-2024,,shipped,898.34,paypal,gift_wrap
108846,1883,03/02/2024,05-Feb-2024,pending,460.91,pix,priority
108847,1540,25-Oct-2023,2023-11-07,shipped,109.29,boleto,gift_wrap
108848,1768,05-19-2024,01-Jun-2024,pending,200.71,pix,
108849,1690,2024/08/07,,delivered,112.31,credit_card,first-time customer
108850,1782,09/06/2023,12-Jun-2023,delivered,405.69,boleto,
108851,1869,2024/06/06,16-Jun-2024,cancelled,611.81,boleto,first-time customer
108852,1262,2025-05-23,06/06/2025,shipped,666.56,boleto,
108853,1174,03-25-2025,2025-04-04,cancelled,682.41,boleto,first-time customer
108854,1601,2024-12-09,12-13-2024,shipped,749.32,pix,first-time customer
108855,1019,01-18-2024,2024-01-28,cancelled,237.66,credit_card,first-time customer
108856,1701,01/01/2024,01-02-2024,delivered,537.20,pix,priority
108857,1725,04/11/2023,11-05-2023,shipped,276.84,credit_card,priority
108858,1797,02-15-2025,02-21-2025,shipped,148.09,pix,fragile
108859,1486,18/06/2023,,returned,-876.11,credit_card,gift_wrap
108860,1575,06-11-2024,2024/06/15,delivered,223.92,credit_card,priority
108861,1851,2025-04-06,2025/04/07,pending,938.89,boleto,first-time customer
108862,1863,2024-02-23,2024-02-27,pending,448.40,credit_card,fragile
108863,1456,01-Aug-2023,2023-08-13,delivered,747.37,credit_card,gift_wrap
108864,1486,09-28-2023,,pending,46.36,paypal,first-time customer
108865,1912,25-Jan-2023,2023/02/04,shipped,622.02,credit_card,delay_expected
108866,1472,07-Jun-2024,06-16-2024,pending,635.62,paypal,fragile
108867,1063,2023/09/09,,shipped,605.47,credit_card,priority
108868,1158,2024-04-21,23-Apr-2024,delivered,517.56,pix,
108869,1974,02-21-2024,26-Feb-2024,shipped,429.33,boleto,first-time customer
108870,1059,2023-11-10,14/11/2023,shipped,387.63,credit_card,
108871,1163,2023-10-20,25-Oct-2023,shipped,522.94,pix,gift_wrap
108872,1117,2023-06-17,26/06/2023,pending,72.95,boleto,priority
108873,1901,2023/05/02,2023-05-16,shipped,674.05,pix,first-time customer
108874,1694,2023/08/05,2023/08/07,cancelled,980.26,paypal,first-time customer
108875,1312,2024-10-18,,delivered,816.45,pix,gift_wrap
108876,1514,09-Aug-2024,,shipped,475.52,pix,delay_expected
108877,1265,13-May-2025,,cancelled,122.74,pix,
108878,1277,2023-07-10,17/07/2023,shipped,63.47,paypal,fragile
108879,1907,09/04/2023,13/04/2023,shipped,497.85,pix,priority
108880,1594,10-Sep-2024,2024/09/16,shipped,272.32,pix,first-time customer
108881,1142,2023-10-02,2023-10-14,delivered,683.46,pix,
108882,1574,27-May-2025,2025-06-09,shipped,700.71,pix,gift_wrap
108883,1832,2023-02-25,02-Mar-2023,pending,253.22,credit_card,delay_expected
108884,1477,05/08/2025,2025/08/08,delivered,72.24,paypal,fragile
108885,1089,2023/12/27,01-10-2024,shipped,112.47,boleto,fragile
108886,1613,2023-09-03,17-Sep-2023,returned,750.95,paypal,fragile
108887,1316,11/10/2024,2024-10-19,pending,613.97,paypal,delay_expected
108888,1051,14/03/2025,2025/03/24,delivered,880.63,boleto,delay_expected
108889,1023,2024/02/04,05/02/2024,delivered,436.59,boleto,
108890,1746,2024/09/22,02-Oct-2024,shipped,905.51,credit_card,
108891,1395,2023/02/16,27-2-2023,delivered,932.68,boleto,gift_wrap
108892,1022,05-27-2023,2023-06-10,delivered,20.13,boleto,gift_wrap
108893,1714,29/06/2025,03-Jul-2025,delivered,450.21,boleto,delay_expected
108894,1416,08/07/2023,07-22-2023,shipped,699.55,paypal,
108895,1686,2025/06/04,06-16-2025,delivered,972.25,pix,first-time customer
108896,1993,02/03/2025,03/03/2025,delivered,962.09,paypal,fragile
108897,1676,03/08/2024,08-11-2024,shipped,456.97,paypal,fragile
108898,1634,11-Jun-2024,14-Jun-2024,delivered,871.12,paypal,priority
108899,1676,22/01/2024,02-05-2024,cancelled,366.43,boleto,fragile
108900,1381,23/06/2024,04/07/2024,shipped,5.66,paypal,
108901,1204,2024/10/21,2024/10/27,pending,650.18,credit_card,
108902,1276,2024-09-02,,delivered,951.64,credit_card,fragile
108903,1554,2023-08-22,08-27-2023,delivered,92.87,paypal,
108904,1417,16/01/2024,20/01/2024,shipped,783.14,pix,fragile
108905,1459,07-21-2025,27/07/2025,shipped,647.45,pix,first-time customer
108906,1810,07/04/2024,,delivered,572.15,pix,priority
108907,1230,09-21-2024,26-Sep-2024,shipped,896.71,credit_card,first-time customer
108908,1956,30/01/2023,02-10-2023,shipped,199.96,paypal,priority
108909,1529,2025-09-22,2025-09-26,cancelled,435.35,boleto,
108910,1320,2024/11/26,02-Dec-2024,shipped,302.13,pix,delay_expected
108911,1561,2025-07-14,07-21-2025,returned,155.71,pix,
108912,1149,05-30-2024,2024/06/01,shipped,231.61,credit_card,gift_wrap
108913,1084,2023/01/03,17-Jan-2023,shipped,631.58,paypal,first-time customer
108914,1863,05/03/2025,11-Mar-2025,shipped,801.33,boleto,first-time customer
108915,1858,17-May-2023,05-31-2023,pending,924.71,credit_card,gift_wrap
108916,1931,2023/03/27,07/04/2023,delivered,808.88,credit_card,delay_expected
108917,1347,2025/01/30,09-Feb-2025,pending,819.83,pix,
108918,1404,09/08/2025,2025-08-13,shipped,203.58,paypal,
108919,1076,03-13-2023,19-Mar-2023,delivered,831.67,pix,
108920,1513,28-Jan-2023,02-07-2023,returned,-322.96,credit_card,gift_wrap
108921,1312,2024/02/26,2024-02-27,pending,321.87,pix,
108922,1606,2023-12-04,2023/12/12,pending,826.03,paypal,delay_expected
108923,1554,2023-07-15,07-22-2023,pending,8.36,boleto,gift_wrap
108924,1600,10-Feb-2025,2025-02-16,shipped,952.41,boleto,
108925,1563,2024/08/17,08-23-2024,shipped,508.70,credit_card,first-time customer
108926,1734,13-May-2023,21-May-2023,delivered,612.15,pix,
108927,1401,08/09/2024,,pending,949.17,boleto,priority
108928,1519,2024/04/06,2024/04/14,delivered,474.68,credit_card,priority
108929,1556,01-13-2025,2025/01/15,cancelled,384.30,pix,
108930,1749,29-Dec-2024,,shipped,364.02,pix,first-time customer
108931,1796,08-06-2023,,shipped,757.10,paypal,
108932,1963,17-Jun-2025,06-27-2025,pending,811.71,pix,gift_wrap
108933,1543,07-Oct-2024,2024-10-18,pending,383.25,boleto,
108934,1621,01/03/2023,2023/03/06,shipped,295.23,paypal,priority
108935,1784,29-Nov-2024,01-Dec-2024,returned,344.87,paypal,fragile
108936,1292,22/02/2023,,shipped,66.94,boleto,
108937,1225,07-05-2025,07-09-2025,delivered,514.71,boleto,priority
108938,1374,05/03/2025,2025/03/14,cancelled,99.32,paypal,
108939,1310,06-11-2024,2024-06-12,shipped,562.87,pix,
108940,1287,05-Jan-2024,12/01/2024,delivered,849.40,pix,
108941,1812,08-Mar-2025,18/03/2025,returned,653.30,pix,priority
108942,1559,11-Mar-2023,24-Mar-2023,pending,840.29,boleto,gift_wrap
108943,1694,2024/10/02,2024/10/12,pending,528.91,credit_card,gift_wrap
108944,1033,25-Oct-2023,26/10/2023,delivered,683.85,paypal,first-time customer
108945,1815,06-29-2025,2025/07/01,shipped,599.03,boleto,gift_wrap
108946,1485,2024-11-11,15-Nov-2024,shipped,856.46,credit_card,delay_expected
108947,1156,2023-10-10,13/10/2023,shipped,91.41,pix,first-time customer
108948,1134,01-Jan-2024,2024/01/02,delivered,184.83,pix,priority
108949,1153,27-Feb-2023,04-Mar-2023,delivered,375.43,credit_card,gift_wrap
108950,1011,18-Feb-2023,2023/02/24,shipped,20.20,boleto,
108951,1250,12-07-2023,15/12/2023,shipped,154.02,boleto,first-time customer
108952,1271,02-03-2024,08-Feb-2024,pending,202.15,pix,
108953,1404,2024-06-09,2024-06-14,pending,929.55,paypal,gift_wrap
108954,1779,2024/11/03,,shipped,974.73,credit_card,
108955,1872,2025-08-14,24-Aug-2025,delivered,17.87,boleto,priority
108956,1564,2024-12-09,2024-12-14,pending,752.76,pix,delay_expected
108957,1256,02-Oct-2024,2024/10/13,delivered,46.06,paypal,gift_wrap
108958,1388,11-27-2023,2023-11-28,returned,-869.80,boleto,priority
108959,1094,05/12/2023,10-Dec-2023,pending,308.77,paypal,delay_expected
108960,1601,27-Jan-2023,,pending,118.60,credit_card,first-time customer
108961,1181,15-Jan-2025,,returned,-227.57,boleto,fragile
108962,1623,2023-04-28,05-11-2023,shipped,192.54,paypal,
108963,1829,06-15-2025,2025/06/22,pending,879.56,pix,priority
108964,1187,2023-03-23,03-24-2023,delivered,31.01,paypal,priority
108965,1371,10-May-2025,05-13-2025,delivered,390.36,pix,
108966,1553,2023/07/28,07-31-2023,shipped,41.40,pix,fragile
108967,1937,2024/04/13,26-4-2024,pending,544.54,pix,gift_wrap
108968,1780,13-Dec-2024,,pending,782.89,pix,
108969,1296,19/03/2023,2023-03-25,shipped,667.82,pix,
108970,1756,2023-04-27,,shipped,397.37,paypal,gift_wrap
108971,1717,2024/06/15,06-17-2024,shipped,784.70,paypal,gift_wrap
108972,1740,2023/04/20,04-30-2023,cancelled,493.03,boleto,
108973,1258,09-09-2025,2025/09/13,shipped,285.40,boleto,
108974,1340,2025-04-15,04-26-2025,delivered,710.65,paypal,gift_wrap
108975,1288,2023-11-12,2023/11/13,cancelled,332.77,pix,first-time customer
108976,1991,2025/06/17,23-Jun-2025,shipped,97.31,pix,priority
108977,1169,10-27-2024,2024/11/04,delivered,334.74,pix,fragile
108978,1775,08/07/2025,14/07/2025,delivered,957.46,credit_card,gift_wrap
108979,1686,23-Sep-2024,,pending,746.17,paypal,first-time customer
108980,1623,2024/01/09,01-15-2024,shipped,369.15,boleto,
108981,1490,22/09/2023,2023/09/24,shipped,470.14,boleto,fragile
108982,1035,2025/07/29,11-Aug-2025,shipped,66.69,boleto,first-time customer
108983,1818,07-07-2023,16/07/2023,cancelled,982.85,pix,
